invoice_id,invoice_date,amount,payment_date
3301,2025-05-06,781.77,2025-05-29
2503,2025-11-22,629.02,2025-12-06
1008,2025-05-29,813.23,2025-06-14
3094,2025-08-30,1512.15,2025-09-07
3526,2025-06-23,310.5,2025-07-13
787,2025-10-01,352.1,2025-10-10
198,2025-07-17,602.22,2025-07-26
3533,2025-03-20,287.16,2025-04-25
509,2025-01-17,354.3,2025-01-24
1731,2025-03-06,765.76,2025-04-07
4706,2025-05-04,813.68,2025-05-21
1768,2025-03-12,488.04,2025-04-17
1434,2025-06-13,903.33,2025-06-27
3881,2025-05-07,677.7,2025-05-25
1785,2025-11-20,632.43,2025-12-02
4544,2025-01-07,376.32,2025-01-28
1420,2025-07-06,1234.8,2025-07-11
6,2025-11-03,1037.68,2025-12-12
984,2025-08-17,122.08,2025-08-22
497,2025-12-03,342.87,2025-12-11
2068,2025-04-29,165.6,2025-06-01
940,2025-06-03,55.4,2025-06-26
2202,2025-02-17,418.32,2025-03-04
4546,2025-04-01,244.16,2025-04-25
238,2025-08-26,550.99,2025-09-27
517,2025-06-25,92.56,2025-08-02
2440,2025-12-24,125.75,2026-01-26
4926,2025-08-03,763.81,2025-08-19
1996,2025-11-16,115.7,2025-12-06
3448,2025-06-10,861.48,2025-07-13
3951,2025-01-18,452.7,2025-02-06
2422,2025-07-16,636.74,2025-07-31
2876,2025-06-15,63.98,2025-06-30
2264,2025-08-05,514.4,2025-09-01
4980,2025-05-25,134.79,2025-06-29
1587,2025-03-14,477.85,2025-04-22
4115,2025-01-08,268.8,2025-02-10
4928,2025-02-01,463.92,2025-02-22
3840,2025-06-05,2185.2,2025-07-13
2671,2025-02-08,553.8,2025-03-10
3869,2025-05-18,470.9,2025-06-25
1563,2025-01-19,1505.55,2025-02-03
4496,2025-05-30,176.05,2025-06-29
4132,2025-06-18,507.24,2025-07-19
644,2025-11-17,1045.8,2025-11-22
2827,2025-12-29,874.48,2026-02-05
4467,2025-08-23,860.16,2025-09-28
2128,2025-07-10,575.52,2025-07-21
496,2026-01-01,283.44,2026-01-06
4253,2025-09-21,191.12,2025-10-06
1460,2025-03-19,176.05,2025-03-24
3733,2025-08-28,677.7,2025-09-11
4291,2025-01-24,752.52,2025-03-04
4610,2025-08-11,1278.64,2025-08-28
4123,2025-07-03,1346.34,2025-07-14
1371,2025-06-08,526.46,2025-06-27
4558,2025-01-31,632.1,2025-03-08
195,2025-06-23,300.54,2025-07-09
320,2025-08-09,100.81,2025-09-07
3806,2025-10-29,118.45,2025-11-15
3501,2025-01-24,727.2,2025-01-31
2982,2025-11-10,457.16,2025-11-23
3239,2025-09-27,1204.62,2025-10-30
1755,2025-07-24,277.68,2025-08-13
1471,2025-10-09,573.36,2025-10-18
4151,2025-12-02,789.04,2025-12-16
182,2025-02-27,112.97,2025-03-08
1818,2025-12-22,450.88,2026-01-08
1628,2025-02-10,179.72,2025-03-12
3599,2025-04-03,483.84,2025-05-11
3820,2025-05-28,1807.52,2025-07-03
4028,2025-02-23,958.12,2025-03-13
4110,2025-01-21,583.38,2025-02-20
1308,2025-03-26,128.64,2025-04-25
132,2025-12-15,279.09,2025-12-22
2415,2025-08-13,244.9,2025-08-23
2517,2025-04-29,496.16,2025-05-07
130,2025-03-01,85.58,2025-03-20
4548,2025-06-08,125.75,2025-06-16
4985,2025-06-26,104.64,2025-07-20
1883,2025-07-04,302.43,2025-07-09
2563,2025-01-13,478.6,2025-01-20
2335,2025-07-10,553.8,2025-07-19
2668,2025-08-27,261.6,2025-09-08
969,2025-11-20,242.4,2025-12-09
3380,2025-12-10,293.88,2026-01-14
776,2025-10-29,501.85,2025-11-14
4803,2025-10-03,1581.58,2025-10-15
868,2025-04-14,242.88,2025-05-14
318,2025-12-25,934.44,2026-01-24
648,2025-01-10,851.53,2025-01-18
2679,2025-10-13,677.82,2025-10-19
4862,2025-10-16,284.28,2025-10-28
4478,2025-01-11,1083.6,2025-01-21
2816,2025-06-15,599.06,2025-07-19
3160,2025-09-23,697.2,2025-10-16
1921,2025-03-28,2259.4,2025-04-07
2798,2025-11-12,2015.33,2025-12-11
4533,2025-12-01,734.54,2025-12-16
1017,2025-02-05,438.97,2025-03-03
2834,2025-02-03,188.13,2025-02-17
2493,2025-10-01,705.67,2025-10-30
1492,2025-09-29,236.9,2025-10-31
2285,2025-03-02,1444.8,2025-03-26
4567,2025-01-21,82.8,2025-02-24
1515,2025-11-09,916.2,2025-12-12
945,2025-12-21,1874.88,2026-01-13
4424,2025-07-04,717.9,2025-08-02
4876,2025-08-17,2192.2,2025-09-12
3701,2025-05-10,728.64,2025-06-02
1913,2025-03-25,496.02,2025-04-03
4873,2025-02-15,1583.46,2025-03-06
4220,2025-03-14,462.96,2025-04-19
3746,2025-09-04,984.2,2025-09-12
2555,2025-06-25,824.16,2025-07-06
221,2025-12-16,443.58,2026-01-13
3931,2025-02-16,574.32,2025-03-22
3737,2025-11-20,1527.0,2025-12-23
668,2025-12-03,1173.9,2025-12-28
835,2025-01-15,128.37,2025-01-24
1868,2025-10-31,1346.34,2025-12-01
4011,2025-10-11,42.88,2025-10-23
2223,2025-12-25,684.64,2026-01-09
4368,2025-02-10,2146.43,2025-03-13
2338,2025-02-24,100.18,2025-03-09
2732,2025-08-19,814.4,2025-09-01
2636,2025-03-12,764.48,2025-04-02
3106,2025-04-10,350.63,2025-05-09
1282,2025-04-03,705.67,2025-04-20
3930,2025-02-20,710.7,2025-03-15
2215,2025-06-01,215.64,2025-07-07
4913,2025-07-28,585.48,2025-08-18
4817,2025-06-29,779.46,2025-07-17
2198,2025-06-16,109.26,2025-06-24
4143,2025-08-26,383.88,2025-09-21
881,2025-10-07,2185.2,2025-10-12
1280,2025-10-08,1404.67,2025-10-17
537,2025-03-26,70.86,2025-04-04
4279,2025-06-16,1714.35,2025-06-22
4691,2025-05-02,2057.22,2025-05-16
398,2025-04-15,269.1,2025-05-14
2848,2025-10-12,1279.26,2025-11-19
4129,2025-04-04,584.09,2025-05-09
1001,2025-04-25,1589.16,2025-05-26
3035,2025-03-16,1173.9,2025-04-23
3595,2025-09-11,1087.32,2025-09-19
1719,2025-12-29,1355.64,2026-01-21
3678,2025-02-19,1250.1,2025-03-14
384,2025-05-11,1478.6,2025-05-31
2113,2025-04-05,1583.46,2025-04-26
527,2025-06-25,308.7,2025-07-06
709,2025-09-06,1511.1,2025-10-02
227,2025-07-05,1354.5,2025-07-17
3883,2025-04-11,1309.62,2025-04-18
35,2025-12-17,587.76,2026-01-23
4568,2025-01-12,574.32,2025-02-08
259,2025-06-03,1078.2,2025-06-23
4084,2025-04-05,100.6,2025-04-20
3087,2025-07-29,210.81,2025-08-28
2603,2025-05-25,718.8,2025-07-02
3817,2025-03-24,248.08,2025-04-10
2238,2025-05-20,342.32,2025-05-26
2957,2025-10-16,361.2,2025-10-25
2395,2025-01-04,90.3,2025-02-06
2819,2025-02-10,2192.2,2025-02-18
234,2025-11-15,1411.34,2025-12-04
4661,2025-12-31,225.44,2026-02-07
4330,2025-04-24,1046.16,2025-05-11
688,2025-12-21,465.15,2026-01-10
349,2025-02-07,394.52,2025-02-23
996,2025-08-10,971.52,2025-09-17
93,2025-07-07,557.44,2025-07-15
2410,2025-07-17,630.24,2025-07-30
326,2025-09-12,142.14,2025-10-16
3444,2025-06-12,169.08,2025-07-02
571,2025-04-18,352.1,2025-04-24
4425,2025-06-09,557.44,2025-07-16
176,2025-11-13,142.14,2025-11-20
2553,2025-10-24,145.44,2025-11-13
4086,2025-04-08,591.36,2025-04-23
698,2025-11-17,385.11,2025-12-04
4942,2025-03-14,790.79,2025-04-06
2695,2025-07-05,422.1,2025-07-27
3083,2025-09-23,789.04,2025-10-28
1533,2025-01-24,114.29,2025-02-23
4457,2025-02-16,537.6,2025-03-19
703,2025-06-16,993.3,2025-07-05
2053,2025-05-03,1129.7,2025-05-15
2932,2025-02-14,62.71,2025-03-10
2344,2025-10-08,214.4,2025-11-02
1060,2025-01-26,562.16,2025-02-15
2066,2025-09-06,1133.76,2025-10-01
1854,2025-05-19,342.86,2025-05-30
2364,2025-10-20,1410.36,2025-11-13
4340,2025-10-05,242.4,2025-11-09
3221,2025-02-09,527.17,2025-03-16
1581,2025-10-05,742.49,2025-10-22
3988,2025-08-25,123.48,2025-09-04
3075,2025-02-08,2285.8,2025-03-15
4856,2025-04-20,360.1,2025-05-06
1260,2025-03-26,564.85,2025-04-30
4492,2025-05-01,427.9,2025-06-04
2770,2025-05-21,281.8,2025-06-25
2764,2025-07-04,268.8,2025-08-04
890,2025-08-28,56.36,2025-09-16
1855,2025-12-24,85.76,2026-01-08
3034,2025-03-01,366.24,2025-03-27
1043,2025-12-12,186.06,2025-12-30
2839,2025-08-08,440.82,2025-08-30
1354,2025-01-07,207.2,2025-01-19
3413,2025-06-08,1054.05,2025-07-12
4671,2025-11-24,221.79,2026-01-02
1003,2025-06-19,1612.96,2025-07-17
4924,2025-12-12,666.72,2026-01-14
1746,2025-09-19,1920.49,2025-10-09
47,2025-07-21,986.49,2025-08-15
3059,2025-11-26,619.96,2025-12-31
3366,2025-02-06,833.4,2025-02-26
237,2025-05-09,1000.08,2025-05-20
2462,2025-01-05,343.04,2025-01-13
3175,2025-11-02,1256.81,2025-11-29
1530,2025-01-24,677.7,2025-02-27
263,2025-02-02,1392.95,2025-03-07
4584,2025-09-15,300.54,2025-10-11
2125,2025-11-22,983.34,2025-12-09
1904,2025-12-13,1194.59,2026-01-16
23,2025-01-09,823.04,2025-01-16
1068,2025-02-22,232.48,2025-03-01
4168,2025-05-23,800.03,2025-06-17
4055,2025-04-06,1018.0,2025-05-13
2994,2025-09-18,781.77,2025-10-25
2077,2025-01-13,1920.49,2025-01-25
3031,2025-07-06,288.96,2025-07-24
3169,2025-06-27,422.1,2025-07-03
4596,2025-01-14,150.9,2025-02-22
3613,2025-12-02,1607.25,2025-12-29
2557,2025-09-27,115.7,2025-10-10
1081,2025-11-04,451.5,2025-11-19
2070,2025-08-14,382.24,2025-08-25
4679,2025-11-23,673.95,2025-12-26
1961,2025-04-30,167.28,2025-05-19
605,2025-07-26,815.23,2025-08-26
334,2025-07-05,225.44,2025-08-09
2723,2025-01-24,506.52,2025-03-01
4034,2025-08-24,836.64,2025-09-09
4498,2025-04-06,853.67,2025-04-20
3415,2025-04-09,1036.0,2025-05-15
4734,2025-05-13,627.1,2025-06-13
1488,2025-03-29,643.2,2025-04-26
3141,2025-12-25,351.89,2026-02-01
1035,2025-08-24,500.9,2025-09-14
4057,2025-08-15,996.84,2025-09-12
1520,2025-12-06,397.32,2025-12-15
2983,2025-11-24,338.16,2025-12-14
702,2025-05-21,886.08,2025-06-22
3726,2025-11-08,55.4,2025-11-28
505,2025-06-23,610.4,2025-07-26
2577,2025-01-13,1208.19,2025-01-23
4772,2025-09-23,386.6,2025-10-15
164,2025-09-03,618.56,2025-09-26
4635,2025-06-08,921.12,2025-07-17
264,2025-02-08,213.21,2025-02-17
4335,2026-01-05,351.35,2026-01-30
1030,2025-07-10,466.2,2025-07-31
4960,2025-09-13,1468.61,2025-09-28
4124,2025-08-27,250.84,2025-09-28
2916,2025-03-01,154.64,2025-03-14
2906,2026-01-09,424.28,2026-01-18
2054,2025-11-08,437.04,2025-11-30
2337,2025-09-02,1060.7,2025-09-30
2979,2025-08-20,1008.1,2025-09-07
3100,2025-03-18,100.37,2025-03-28
1065,2025-03-24,102.88,2025-04-05
2195,2025-12-29,1278.64,2026-01-16
544,2025-05-24,432.18,2025-06-25
719,2025-10-09,1500.12,2025-10-31
2336,2025-12-22,1607.25,2026-01-19
426,2025-01-12,750.06,2025-02-15
4612,2025-07-29,686.28,2025-08-04
2703,2025-03-14,1406.16,2025-04-04
2382,2025-03-22,248.4,2025-04-20
1527,2025-10-06,112.72,2025-10-24
1978,2025-01-20,327.78,2025-02-13
2936,2025-12-13,128.64,2026-01-02
2656,2025-10-03,489.8,2025-10-26
4353,2025-11-21,1405.18,2025-12-08
715,2025-01-21,1505.55,2025-02-02
2560,2025-08-07,763.81,2025-08-25
3936,2025-04-26,193.92,2025-05-11
2343,2025-06-27,485.76,2025-08-01
3929,2025-09-30,903.6,2025-10-06
810,2025-01-10,425.16,2025-02-01
4843,2025-11-22,348.72,2025-11-27
2207,2025-04-19,469.56,2025-05-22
1337,2025-05-13,1417.2,2025-05-19
4590,2025-12-16,996.84,2025-12-23
4046,2025-11-28,2146.43,2025-12-28
1787,2025-06-02,1220.8,2025-06-15
2702,2025-01-30,1107.6,2025-02-04
279,2025-12-13,1972.98,2026-01-19
2379,2025-01-29,503.0,2025-03-04
4382,2025-06-15,1087.32,2025-07-17
3423,2025-11-10,300.16,2025-11-26
530,2025-12-07,501.85,2026-01-11
228,2025-06-19,430.74,2025-07-26
999,2025-07-14,1311.12,2025-08-04
4729,2025-04-15,341.11,2025-05-19
1341,2025-08-22,425.16,2025-09-01
908,2025-04-25,462.8,2025-05-19
4396,2025-06-10,436.32,2025-07-08
3070,2025-03-01,2226.42,2025-03-13
842,2025-01-26,876.88,2025-02-15
737,2025-07-17,702.59,2025-08-13
785,2025-12-15,668.92,2025-12-26
1013,2025-01-13,295.47,2025-02-09
2708,2026-01-03,1803.19,2026-02-05
3236,2025-06-17,426.42,2025-07-20
40,2025-05-09,581.76,2025-05-25
670,2025-03-24,994.08,2025-04-30
2155,2025-02-26,765.76,2025-03-23
4269,2025-10-29,108.36,2025-12-07
2880,2025-10-27,85.58,2025-11-08
1504,2025-08-08,775.68,2025-09-15
3450,2025-09-18,242.88,2025-10-21
4210,2025-08-08,189.52,2025-09-09
757,2025-04-25,309.28,2025-05-22
3543,2025-01-20,1611.84,2025-01-27
4361,2025-06-12,860.04,2025-06-28
4445,2025-08-03,784.8,2025-09-01
1717,2025-06-27,533.28,2025-07-22
1191,2025-11-13,864.36,2025-11-29
2464,2025-03-26,577.92,2025-04-10
3025,2025-01-08,772.97,2025-02-16
609,2025-03-21,427.9,2025-04-22
4832,2025-09-20,1221.96,2025-10-05
3379,2025-11-18,858.42,2025-11-25
1948,2025-11-09,270.62,2025-12-04
3149,2025-07-18,607.81,2025-07-31
4882,2025-03-06,1083.42,2025-03-16
4035,2025-10-21,2035.85,2025-11-23
4651,2025-09-02,270.9,2025-09-23
3117,2025-12-17,210.81,2026-01-11
2376,2025-11-17,122.08,2025-11-29
4080,2025-02-21,806.48,2025-03-08
1322,2025-01-20,370.44,2025-02-14
4779,2025-02-14,1806.66,2025-03-08
2694,2025-03-27,1337.84,2025-04-02
2663,2025-08-11,1000.08,2025-09-13
1059,2025-07-14,820.26,2025-08-09
1980,2025-06-05,496.16,2025-06-15
3627,2025-10-20,781.77,2025-10-30
1905,2025-12-12,1046.16,2025-12-19
3895,2025-03-22,42.88,2025-04-27
733,2025-07-09,1874.88,2025-08-11
364,2025-10-11,1092.6,2025-10-28
779,2025-04-10,180.6,2025-04-29
1757,2025-07-03,2259.4,2025-08-05
3133,2025-11-23,352.1,2025-12-10
3113,2025-06-29,310.5,2025-07-26
2924,2025-12-26,191.12,2026-01-05
4850,2025-11-17,309.28,2025-12-21
163,2025-01-26,1315.32,2025-02-22
2465,2025-08-22,496.98,2025-09-08
4701,2025-11-25,193.92,2025-12-23
762,2025-10-16,100.74,2025-11-23
1558,2025-05-03,393.3,2025-05-23
90,2025-10-22,781.77,2025-11-06
2595,2025-07-05,1600.06,2025-08-06
3852,2025-10-10,1035.02,2025-10-18
3812,2025-01-24,496.02,2025-02-12
676,2025-12-10,1108.95,2025-12-22
2985,2025-04-28,431.28,2025-05-17
807,2025-02-06,443.58,2025-03-15
799,2025-05-10,1628.8,2025-05-26
4133,2025-12-17,994.98,2025-12-27
3692,2025-06-28,549.36,2025-07-24
2225,2025-01-06,1406.16,2025-01-30
3873,2025-04-10,627.84,2025-05-12
2918,2025-12-20,155.4,2026-01-26
2605,2025-02-05,717.57,2025-03-03
4094,2025-07-08,689.81,2025-07-27
4600,2025-02-13,308.7,2025-02-26
3564,2025-11-22,77.32,2025-12-31
1108,2025-04-23,171.16,2025-05-31
3296,2025-06-19,557.76,2025-07-04
4625,2025-06-18,93.03,2025-07-22
3265,2025-12-31,2171.51,2026-01-25
3961,2025-03-04,248.08,2025-03-19
2543,2025-09-10,112.72,2025-09-28
786,2025-03-29,287.16,2025-04-16
809,2025-02-16,1523.34,2025-03-10
3475,2025-04-09,590.94,2025-05-11
161,2025-06-17,1208.19,2025-07-22
1158,2025-04-13,319.9,2025-04-29
3834,2025-04-06,564.39,2025-05-15
4715,2025-11-07,1178.65,2025-11-20
2420,2025-11-29,857.6,2025-12-16
1769,2025-02-04,248.4,2025-03-02
1501,2025-12-05,350.63,2026-01-12
3144,2025-02-17,155.05,2025-03-22
2921,2025-06-03,1915.39,2025-06-14
407,2025-11-09,1218.36,2025-11-25
924,2025-07-22,300.82,2025-08-18
4207,2025-01-26,828.8,2025-02-14
356,2025-06-09,783.68,2025-06-30
2572,2025-06-17,20.7,2025-07-18
2501,2025-12-08,93.03,2025-12-29
3163,2025-02-03,983.34,2025-02-13
933,2025-02-22,1972.98,2025-03-14
2953,2025-01-21,1323.4,2025-02-19
3167,2025-05-17,1523.34,2025-06-19
1315,2025-05-04,452.7,2025-05-17
2322,2025-07-23,52.32,2025-08-26
1986,2025-08-19,554.0,2025-09-08
679,2025-05-15,1242.28,2025-06-19
412,2025-12-11,637.74,2025-12-30
3958,2025-01-14,1882.92,2025-01-30
3405,2025-01-10,951.71,2025-01-20
2640,2025-03-17,400.72,2025-04-15
4270,2025-07-12,1628.8,2025-08-20
3002,2025-04-03,964.35,2025-04-18
3565,2025-10-30,83.64,2025-11-14
1360,2025-07-15,44.93,2025-08-08
1467,2025-08-29,925.92,2025-09-19
466,2025-07-15,503.0,2025-07-31
621,2025-09-06,1182.88,2025-09-11
1564,2025-09-08,56.36,2025-09-23
3831,2026-01-01,451.88,2026-01-13
406,2025-04-17,1421.88,2025-05-19
4984,2025-12-16,1142.9,2026-01-23
4439,2025-06-05,1624.52,2025-07-02
2043,2025-05-06,95.72,2025-05-31
4216,2025-12-01,150.27,2025-12-17
3077,2025-12-26,436.32,2026-01-15
4405,2025-10-21,62.1,2025-11-08
1591,2025-02-14,583.38,2025-02-25
552,2025-11-06,48.48,2025-12-09
1872,2025-01-26,1087.32,2025-02-10
2257,2025-08-07,236.9,2025-08-27
1599,2025-06-05,734.7,2025-06-17
1213,2025-09-15,161.98,2025-10-23
1817,2025-11-28,95.56,2025-12-05
3275,2025-01-17,502.58,2025-01-26
2672,2025-07-06,579.9,2025-07-19
1273,2025-07-13,828.8,2025-08-17
2586,2025-01-26,563.6,2025-03-06
157,2025-01-10,289.8,2025-02-15
3373,2025-05-03,214.4,2025-05-23
2871,2025-04-10,232.48,2025-04-29
975,2025-11-05,23.14,2025-11-14
801,2025-05-31,116.24,2025-06-10
876,2025-08-26,994.98,2025-09-19
3345,2025-05-05,647.68,2025-05-18
353,2025-04-30,352.1,2025-06-03
638,2025-09-24,1394.4,2025-10-18
1149,2025-12-26,432.18,2026-01-10
2396,2025-12-08,1083.42,2026-01-16
4804,2025-06-16,404.37,2025-06-23
4746,2025-05-22,433.44,2025-06-12
2389,2025-08-18,53.76,2025-09-24
3123,2025-08-27,881.64,2025-09-21
3866,2025-09-02,155.4,2025-09-15
3639,2025-01-08,2092.32,2025-02-02
601,2025-11-07,366.24,2025-12-11
3118,2025-08-19,141.72,2025-09-19
4175,2025-08-02,740.88,2025-08-14
1423,2025-03-16,676.32,2025-04-10
2788,2025-03-29,215.64,2025-04-09
2100,2025-04-28,1523.34,2025-05-04
730,2025-01-16,332.28,2025-01-28
1830,2025-01-31,307.97,2025-02-13
1802,2025-12-16,387.84,2026-01-18
1503,2025-02-08,633.15,2025-02-18
2716,2025-04-18,557.76,2025-04-30
3003,2025-02-12,923.91,2025-02-23
1837,2025-09-01,639.63,2025-10-09
3994,2025-10-20,1209.72,2025-11-27
3920,2025-11-29,63.98,2025-12-27
190,2025-10-08,1821.55,2025-11-14
3839,2025-11-18,717.57,2025-12-05
3234,2025-10-21,1000.08,2025-11-24
3799,2025-12-15,109.26,2026-01-01
4825,2025-11-29,351.9,2026-01-05
1153,2025-08-17,679.14,2025-09-16
1654,2025-08-02,231.4,2025-08-22
4222,2025-05-20,1505.52,2025-06-08
2559,2025-05-21,1218.36,2025-06-11
3270,2025-04-18,397.32,2025-05-24
2802,2025-02-27,887.16,2025-03-16
2780,2025-04-13,27.7,2025-05-21
2693,2025-04-07,271.08,2025-04-28
4293,2025-06-18,287.91,2025-07-07
2131,2025-09-18,386.6,2025-10-21
4281,2025-05-25,90.36,2025-07-02
1489,2025-10-06,427.55,2025-10-19
3067,2025-05-19,734.54,2025-06-26
1696,2025-12-30,84.42,2026-01-31
4973,2025-05-31,541.8,2025-06-17
1629,2025-06-21,566.72,2025-07-16
4563,2025-05-21,679.14,2025-06-06
1703,2025-03-06,1976.08,2025-03-24
4954,2025-12-14,161.28,2026-01-07
4315,2025-12-16,277.0,2026-01-19
1301,2025-05-13,542.16,2025-05-23
3989,2025-08-05,252.84,2025-08-20
3960,2025-12-18,1036.0,2026-01-22
753,2025-05-03,779.46,2025-05-17
4741,2025-10-18,1214.4,2025-11-18
105,2025-02-07,1209.72,2025-03-07
3253,2025-12-24,665.37,2026-01-28
1685,2025-04-03,1051.16,2025-04-27
3414,2025-02-14,1535.1,2025-03-17
98,2025-02-27,321.45,2025-03-11
3140,2025-07-14,614.04,2025-08-06
1219,2025-06-04,501.84,2025-06-29
4064,2025-01-17,1714.35,2025-01-22
3902,2025-04-08,483.84,2025-04-20
1523,2025-10-18,77.32,2025-11-26
3766,2025-03-21,142.14,2025-04-19
4447,2025-10-09,255.92,2025-11-17
2397,2025-06-24,422.1,2025-07-10
1713,2025-04-21,861.48,2025-05-01
683,2025-01-26,1976.08,2025-02-19
1104,2025-11-03,283.44,2025-11-27
3356,2025-02-21,836.4,2025-04-01
4280,2025-07-07,101.8,2025-07-12
755,2025-05-08,1607.25,2025-06-13
4256,2025-07-02,1285.8,2025-07-31
4160,2025-12-09,843.24,2025-12-19
4778,2025-12-08,860.04,2026-01-16
710,2025-02-15,20.7,2025-03-01
4859,2025-10-15,221.6,2025-10-27
1369,2025-01-14,906.66,2025-01-26
2398,2025-01-30,1627.36,2025-02-08
2766,2025-08-27,339.36,2025-09-22
2270,2025-01-13,642.9,2025-02-14
290,2025-06-21,1330.74,2025-07-27
1821,2025-03-27,1589.16,2025-04-27
2923,2025-04-05,1035.02,2025-05-10
1376,2025-03-28,316.26,2025-04-13
141,2025-07-31,1014.48,2025-08-05
2683,2025-08-01,257.28,2025-08-12
2614,2025-10-11,403.24,2025-11-19
3310,2025-05-01,416.7,2025-05-25
2153,2025-01-13,75.45,2025-02-11
3362,2025-01-27,1178.65,2025-02-22
295,2025-04-20,930.62,2025-05-02
2508,2025-05-22,42.79,2025-06-04
3250,2025-07-21,1365.72,2025-08-21
3378,2025-02-20,451.5,2025-03-15
2062,2025-08-10,584.09,2025-08-28
4621,2025-03-01,125.75,2025-04-04
4157,2025-03-06,300.16,2025-04-06
303,2025-02-24,777.0,2025-03-30
2910,2025-01-22,1003.68,2025-02-13
986,2025-08-07,23.69,2025-09-06
657,2025-10-24,403.24,2025-12-02
1822,2025-10-21,986.49,2025-10-27
3791,2025-07-24,115.98,2025-08-25
3211,2025-08-14,627.48,2025-08-20
4667,2025-05-24,1335.13,2025-06-07
2446,2025-06-12,326.95,2025-06-22
4182,2025-11-20,1295.36,2025-12-20
4393,2025-12-28,146.94,2026-01-27
2486,2025-01-14,351.89,2025-01-22
1285,2025-08-30,986.49,2025-10-04
3768,2025-05-18,1730.6,2025-05-31
2474,2025-11-07,1182.88,2025-11-29
354,2025-02-13,134.79,2025-03-22
3582,2025-07-27,1424.93,2025-08-13
3709,2025-08-01,402.73,2025-08-30
967,2025-08-20,215.64,2025-09-20
3161,2025-11-13,1204.44,2025-12-14
777,2025-05-31,300.54,2025-06-14
568,2025-11-04,72.24,2025-12-12
4915,2025-07-10,1209.72,2025-07-22
4762,2025-12-02,404.8,2025-12-14
1882,2025-08-21,191.94,2025-09-02
1056,2025-02-11,1715.7,2025-03-20
3797,2025-12-14,537.6,2026-01-06
5000,2025-03-01,299.53,2025-04-07
2178,2025-02-27,46.28,2025-03-04
2388,2025-08-19,994.98,2025-09-20
4357,2025-07-13,1128.78,2025-07-23
2309,2025-04-08,1425.2,2025-05-03
3698,2025-09-12,426.42,2025-10-01
1573,2025-12-30,619.96,2026-01-22
3504,2025-09-26,845.4,2025-10-26
72,2025-12-25,61.74,2026-01-16
2026,2025-09-20,313.92,2025-10-05
4730,2025-01-23,250.02,2025-02-23
1136,2025-10-25,1966.68,2025-11-10
3308,2025-06-25,698.88,2025-07-18
215,2025-04-17,1208.88,2025-04-23
4452,2025-04-01,61.04,2025-04-06
2908,2025-05-04,25.15,2025-05-15
1244,2025-11-16,239.3,2025-12-06
3833,2025-06-28,287.52,2025-07-16
3017,2025-01-17,1333.44,2025-01-29
1336,2025-04-28,602.22,2025-06-04
1736,2025-07-26,1694.55,2025-08-20
4735,2025-05-06,2215.2,2025-06-04
2709,2025-05-01,85.76,2025-06-06
2769,2025-11-09,360.08,2025-11-16
2701,2025-04-26,1279.26,2025-05-07
750,2025-11-26,556.27,2025-12-17
767,2025-01-20,1874.88,2025-02-22
4890,2025-02-12,248.4,2025-02-21
2063,2025-04-11,585.48,2025-05-13
224,2025-02-08,45.18,2025-03-18
536,2025-08-10,279.09,2025-08-19
1227,2025-08-03,180.6,2025-08-30
3051,2025-06-14,860.16,2025-06-29
4186,2025-06-20,503.16,2025-07-06
3520,2025-04-30,338.16,2025-06-01
871,2025-12-30,1264.86,2026-01-09
2047,2025-10-03,1046.4,2025-10-16
3774,2025-11-30,637.74,2025-12-15
1442,2025-08-24,587.76,2025-09-09
3689,2025-04-17,957.2,2025-05-20
874,2025-10-28,100.6,2025-12-06
866,2025-04-06,722.4,2025-04-24
3432,2025-07-31,1335.13,2025-09-07
1083,2025-06-14,664.56,2025-06-22
3323,2025-05-20,277.0,2025-06-03
3983,2025-04-14,143.76,2025-04-30
1041,2025-07-27,2185.2,2025-08-24
4931,2025-01-06,916.2,2025-01-11
3868,2025-11-12,186.3,2025-12-15
1119,2026-01-02,1007.4,2026-01-15
1622,2025-06-25,186.3,2025-07-15
4079,2025-03-26,123.48,2025-04-03
3695,2025-06-21,1421.88,2025-07-17
510,2025-07-31,1589.16,2025-08-18
2269,2025-02-22,689.81,2025-03-25
1761,2025-11-13,806.48,2025-12-08
1482,2025-09-21,425.16,2025-10-21
618,2025-02-17,73.93,2025-03-07
4554,2025-06-17,122.08,2025-06-27
2570,2025-05-22,1807.52,2025-06-15
213,2025-06-23,140.54,2025-07-13
1846,2025-08-21,287.52,2025-09-07
553,2025-06-30,581.76,2025-07-26
1170,2025-03-16,645.12,2025-04-24
3119,2025-11-12,287.91,2025-12-16
20,2025-05-08,1201.86,2025-05-24
845,2025-08-20,678.72,2025-09-06
3179,2025-08-09,168.84,2025-08-18
4188,2025-09-17,89.86,2025-10-01
869,2025-02-24,351.54,2025-03-28
293,2025-11-17,343.04,2025-12-20
1228,2025-08-23,338.91,2025-09-27
3575,2025-04-24,180.6,2025-06-02
2670,2025-09-05,565.84,2025-09-13
2180,2025-01-27,673.95,2025-02-12
600,2025-08-29,154.32,2025-09-11
218,2025-08-14,71.07,2025-08-25
4044,2025-04-23,393.38,2025-05-01
2283,2025-02-15,342.86,2025-03-11
1545,2025-05-03,122.08,2025-06-02
2574,2025-05-19,83.64,2025-06-03
3357,2025-09-24,955.6,2025-10-02
3293,2025-02-26,387.84,2025-03-06
1816,2025-03-14,1054.62,2025-03-20
