order_id,order_date,customer_id,product_id,quantity,unit_price,order_value,invoice_id,invoice_date
3753,2025-11-30,48,30,10,71.07,710.7,3753,2025-12-01
3754,2025-04-30,14,48,10,70.27,702.7,3754,2025-05-05
3755,2025-05-23,1,23,1,51.8,51.8,3755,2025-05-24
3756,2025-08-02,7,5,2,110.76,221.52,3756,2025-08-03
3757,2025-01-17,12,44,7,50.09,350.63,3757,2025-01-22
3758,2025-11-12,52,5,13,110.76,1439.88,3758,2025-11-16
3759,2025-12-07,76,1,7,23.14,161.98,3759,2025-12-14
3760,2025-12-23,84,40,19,117.18,2226.42,3760,2025-12-24
3761,2025-04-11,78,39,12,56.36,676.32,3761,2025-04-15
3762,2025-06-18,78,27,18,101.8,1832.4,3762,2025-06-25
3763,2025-05-02,56,22,13,109.61,1424.93,3763,2025-05-09
3764,2025-05-18,27,33,14,31.99,447.86,3764,2025-05-27
3765,2025-11-17,67,17,18,100.37,1806.66,3765,2025-11-22
3766,2025-03-18,47,30,2,71.07,142.14,3766,2025-03-21
3767,2025-11-19,80,49,2,25.15,50.3,3767,2025-11-20
3768,2025-05-11,17,27,17,101.8,1730.6,3768,2025-05-18
3769,2025-10-16,67,29,14,20.7,289.8,3769,2025-10-19
3770,2025-07-23,29,13,1,112.97,112.97,3770,2025-07-31
3771,2025-01-04,81,27,3,101.8,305.4,3771,2025-01-11
3772,2025-05-13,3,21,4,100.74,402.96,3772,2025-05-15
3773,2025-09-27,91,48,19,70.27,1335.13,3773,2025-10-01
3774,2025-11-26,53,4,9,70.86,637.74,3774,2025-11-30
3775,2025-10-15,47,34,18,53.76,967.68,3775,2025-10-16
3776,2025-05-09,45,5,15,110.76,1661.4,3776,2025-05-16
3777,2025-01-04,77,29,2,20.7,41.4,3777,2025-01-05
3778,2025-12-19,89,46,2,23.69,47.38,3778,2025-12-24
3779,2025-05-08,29,19,15,109.26,1638.9,3779,2025-05-15
3780,2025-07-13,29,22,5,109.61,548.05,3780,2025-07-17
3781,2025-08-07,59,43,9,69.72,627.48,3781,2025-08-16
3782,2025-03-13,44,42,12,45.18,542.16,3782,2025-03-18
3783,2025-12-28,71,17,8,100.37,802.96,3783,2025-12-30
3784,2025-09-13,41,42,4,45.18,180.72,3784,2025-09-18
3785,2025-08-19,51,28,1,106.07,106.07,3785,2025-08-28
3786,2025-06-22,68,13,18,112.97,2033.46,3786,2025-06-23
3787,2025-08-04,12,31,6,61.74,370.44,3787,2025-08-13
3788,2025-04-18,15,46,9,23.69,213.21,3788,2025-04-24
3789,2025-08-15,40,21,11,100.74,1108.14,3789,2025-08-19
3790,2025-09-09,84,1,12,23.14,277.68,3790,2025-09-18
3791,2025-07-16,73,18,3,38.66,115.98,3791,2025-07-24
3792,2025-11-11,67,22,10,109.61,1096.1,3792,2025-11-17
3793,2025-06-23,78,39,13,56.36,732.68,3793,2025-06-24
3794,2025-08-28,74,6,15,44.93,673.95,3794,2025-09-05
3795,2025-12-08,69,19,7,109.26,764.82,3795,2025-12-09
3796,2025-03-10,97,41,8,116.24,929.92,3796,2025-03-14
3797,2025-12-10,32,34,10,53.76,537.6,3797,2025-12-14
3798,2025-12-11,82,16,14,107.15,1500.1,3798,2025-12-17
3799,2025-12-11,11,19,1,109.26,109.26,3799,2025-12-15
3800,2025-06-19,20,24,17,31.01,527.17,3800,2025-06-26
3801,2025-08-05,30,46,3,23.69,71.07,3801,2025-08-07
3802,2025-05-30,96,45,8,48.48,387.84,3802,2025-06-01
3803,2025-08-05,13,24,3,31.01,93.03,3803,2025-08-07
3804,2025-02-17,13,22,14,109.61,1534.54,3804,2025-02-24
3805,2025-09-10,52,36,3,52.32,156.96,3805,2025-09-14
3806,2025-10-24,76,46,5,23.69,118.45,3806,2025-10-29
3807,2025-05-08,78,11,10,48.98,489.8,3807,2025-05-09
3808,2025-11-21,77,48,10,70.27,702.7,3808,2025-11-23
3809,2025-05-30,95,5,7,110.76,775.32,3809,2025-06-07
3810,2025-08-18,93,7,18,61.04,1098.72,3810,2025-08-27
3811,2025-08-31,66,42,13,45.18,587.34,3811,2025-09-05
3812,2025-01-19,76,4,7,70.86,496.02,3812,2025-01-24
3813,2025-01-31,7,49,19,25.15,477.85,3813,2025-02-09
3814,2025-07-18,78,45,18,48.48,872.64,3814,2025-07-21
3815,2025-02-13,46,29,18,20.7,372.6,3815,2025-02-21
3816,2025-03-26,91,2,6,83.64,501.84,3816,2025-04-04
3817,2025-03-17,31,24,8,31.01,248.08,3817,2025-03-24
3818,2025-08-31,92,42,20,45.18,903.6,3818,2025-09-08
3819,2025-11-12,77,3,1,51.44,51.44,3819,2025-11-18
3820,2025-05-24,58,13,16,112.97,1807.52,3820,2025-05-28
3821,2025-10-13,94,8,12,95.56,1146.72,3821,2025-10-17
3822,2025-10-25,1,15,6,83.34,500.04,3822,2025-10-27
3823,2025-10-18,62,10,3,27.7,83.1,3823,2025-10-19
3824,2025-11-30,74,50,1,47.86,47.86,3824,2025-12-09
3825,2025-04-23,26,15,12,83.34,1000.08,3825,2025-04-29
3826,2025-02-18,61,4,7,70.86,496.02,3826,2025-02-25
3827,2025-03-12,4,39,8,56.36,450.88,3827,2025-03-15
3828,2025-06-17,54,21,4,100.74,402.96,3828,2025-06-22
3829,2025-11-09,83,32,14,42.21,590.94,3829,2025-11-15
3830,2025-12-05,46,36,11,52.32,575.52,3830,2025-12-10
3831,2025-12-29,4,13,4,112.97,451.88,3831,2026-01-01
3832,2025-06-09,91,14,10,100.81,1008.1,3832,2025-06-17
3833,2025-06-24,1,37,4,71.88,287.52,3833,2025-06-28
3834,2025-03-29,33,26,9,62.71,564.39,3834,2025-04-06
3835,2025-02-15,42,23,17,51.8,880.6,3835,2025-02-22
3836,2025-10-05,82,1,14,23.14,323.96,3836,2025-10-09
3837,2025-08-07,64,38,17,90.3,1535.1,3837,2025-08-14
3838,2025-11-13,70,31,18,61.74,1111.32,3838,2025-11-16
3839,2025-11-16,64,32,17,42.21,717.57,3839,2025-11-18
3840,2025-05-28,22,19,20,109.26,2185.2,3840,2025-06-05
3841,2025-08-17,41,21,17,100.74,1712.58,3841,2025-08-22
3842,2025-03-04,24,49,12,25.15,301.8,3842,2025-03-11
3843,2025-04-15,1,27,3,101.8,305.4,3843,2025-04-24
3844,2025-08-03,70,30,9,71.07,639.63,3844,2025-08-04
3845,2025-01-08,4,47,12,80.96,971.52,3845,2025-01-17
3846,2025-05-16,20,30,5,71.07,355.35,3846,2025-05-25
3847,2025-04-26,41,23,16,51.8,828.8,3847,2025-05-02
3848,2025-08-20,89,27,16,101.8,1628.8,3848,2025-08-26
3849,2025-03-31,44,40,1,117.18,117.18,3849,2025-04-09
3850,2025-01-25,96,29,1,20.7,20.7,3850,2025-02-02
3851,2025-01-24,22,30,17,71.07,1208.19,3851,2025-01-25
3852,2025-10-08,54,20,14,73.93,1035.02,3852,2025-10-10
3853,2025-01-25,58,8,2,95.56,191.12,3853,2025-02-02
3854,2025-02-15,95,45,9,48.48,436.32,3854,2025-02-21
3855,2025-10-26,13,39,20,56.36,1127.2,3855,2025-10-30
3856,2025-01-30,46,9,3,42.88,128.64,3856,2025-02-02
3857,2025-08-08,24,35,11,114.29,1257.19,3857,2025-08-17
3858,2025-01-04,57,12,7,36.12,252.84,3858,2025-01-06
3859,2025-03-26,64,9,8,42.88,343.04,3859,2025-04-03
3860,2025-07-27,4,20,7,73.93,517.51,3860,2025-08-03
3861,2025-02-24,63,10,5,27.7,138.5,3861,2025-03-05
3862,2025-01-06,62,5,18,110.76,1993.68,3862,2025-01-07
3863,2025-12-23,88,46,17,23.69,402.73,3863,2025-12-28
3864,2025-09-05,52,10,1,27.7,27.7,3864,2025-09-08
3865,2025-01-27,55,49,11,25.15,276.65,3865,2025-01-31
3866,2025-08-30,21,23,3,51.8,155.4,3866,2025-09-02
3867,2025-12-23,47,12,15,36.12,541.8,3867,2025-12-28
3868,2025-11-05,62,29,9,20.7,186.3,3868,2025-11-12
3869,2025-05-13,81,10,17,27.7,470.9,3869,2025-05-18
3870,2025-03-29,83,14,8,100.81,806.48,3870,2025-04-01
3871,2025-03-16,82,41,14,116.24,1627.36,3871,2025-03-17
3872,2025-11-12,74,10,8,27.7,221.6,3872,2025-11-19
3873,2025-04-09,5,36,12,52.32,627.84,3873,2025-04-10
3874,2025-02-23,42,17,7,100.37,702.59,3874,2025-02-27
3875,2025-12-17,71,34,4,53.76,215.04,3875,2025-12-18
3876,2025-05-06,37,19,20,109.26,2185.2,3876,2025-05-09
3877,2025-04-03,94,8,3,95.56,286.68,3877,2025-04-06
3878,2025-07-09,9,36,12,52.32,627.84,3878,2025-07-16
3879,2025-04-11,38,43,12,69.72,836.64,3879,2025-04-14
3880,2025-02-01,24,24,7,31.01,217.07,3880,2025-02-09
3881,2025-05-05,34,42,15,45.18,677.7,3881,2025-05-07
3882,2025-02-21,64,44,15,50.09,751.35,3882,2025-02-28
3883,2025-04-05,96,21,13,100.74,1309.62,3883,2025-04-11
3884,2025-03-22,41,10,1,27.7,27.7,3884,2025-03-24
3885,2025-07-04,32,1,19,23.14,439.66,3885,2025-07-08
3886,2025-03-01,94,18,14,38.66,541.24,3886,2025-03-10
3887,2025-08-26,39,39,1,56.36,56.36,3887,2025-09-03
3888,2025-03-11,17,25,3,42.79,128.37,3888,2025-03-13
3889,2025-10-24,55,32,10,42.21,422.1,3889,2025-11-01
3890,2025-08-18,36,28,20,106.07,2121.4,3890,2025-08-21
3891,2025-02-10,40,16,6,107.15,642.9,3891,2025-02-13
3892,2025-06-27,22,22,17,109.61,1863.37,3892,2025-06-30
3893,2025-03-14,66,45,3,48.48,145.44,3893,2025-03-19
3894,2025-11-01,1,37,7,71.88,503.16,3894,2025-11-08
3895,2025-03-18,36,9,1,42.88,42.88,3895,2025-03-22
3896,2025-05-12,96,6,14,44.93,629.02,3896,2025-05-13
3897,2025-12-27,8,21,4,100.74,402.96,3897,2026-01-03
3898,2025-03-15,29,13,6,112.97,677.82,3898,2025-03-20
3899,2025-05-06,23,45,15,48.48,727.2,3899,2025-05-14
3900,2025-01-01,35,29,19,20.7,393.3,3900,2025-01-06
3901,2025-10-07,27,21,13,100.74,1309.62,3901,2025-10-10
3902,2025-04-05,87,34,9,53.76,483.84,3902,2025-04-08
3903,2025-01-21,75,11,11,48.98,538.78,3903,2025-01-29
3904,2025-07-01,16,35,5,114.29,571.45,3904,2025-07-10
3905,2025-08-06,92,28,17,106.07,1803.19,3905,2025-08-07
3906,2025-07-29,70,35,6,114.29,685.74,3906,2025-08-06
3907,2025-07-07,42,24,15,31.01,465.15,3907,2025-07-16
3908,2025-07-27,17,3,10,51.44,514.4,3908,2025-07-31
3909,2025-02-12,76,23,17,51.8,880.6,3909,2025-02-21
3910,2025-06-26,27,24,18,31.01,558.18,3910,2025-06-28
3911,2025-03-16,12,33,7,31.99,223.93,3911,2025-03-22
3912,2025-08-09,94,12,5,36.12,180.6,3912,2025-08-17
3913,2025-10-21,35,50,9,47.86,430.74,3913,2025-10-29
3914,2025-01-14,9,28,7,106.07,742.49,3914,2025-01-18
3915,2025-08-07,7,25,11,42.79,470.69,3915,2025-08-13
3916,2025-04-01,6,38,13,90.3,1173.9,3916,2025-04-08
3917,2025-02-26,51,31,13,61.74,802.62,3917,2025-03-01
3918,2025-07-13,48,17,1,100.37,100.37,3918,2025-07-21
3919,2025-11-20,30,2,13,83.64,1087.32,3919,2025-11-23
3920,2025-11-27,7,33,2,31.99,63.98,3920,2025-11-29
3921,2025-10-31,20,12,14,36.12,505.68,3921,2025-11-07
3922,2025-06-10,44,16,14,107.15,1500.1,3922,2025-06-12
3923,2025-11-14,98,4,11,70.86,779.46,3923,2025-11-19
3924,2025-03-04,17,10,1,27.7,27.7,3924,2025-03-12
3925,2025-12-30,34,43,15,69.72,1045.8,3925,2026-01-03
3926,2025-02-25,59,36,7,52.32,366.24,3926,2025-03-05
3927,2025-09-14,35,37,6,71.88,431.28,3927,2025-09-18
3928,2025-05-02,9,26,8,62.71,501.68,3928,2025-05-03
3929,2025-09-28,43,42,20,45.18,903.6,3929,2025-09-30
3930,2025-02-19,80,30,10,71.07,710.7,3930,2025-02-20
3931,2025-02-08,81,50,12,47.86,574.32,3931,2025-02-16
3932,2025-11-27,15,15,10,83.34,833.4,3932,2025-12-01
3933,2025-07-16,28,32,18,42.21,759.78,3933,2025-07-25
3934,2025-01-03,92,18,15,38.66,579.9,3934,2025-01-09
3935,2025-12-14,42,30,20,71.07,1421.4,3935,2025-12-21
3936,2025-04-24,25,45,4,48.48,193.92,3936,2025-04-26
3937,2025-09-03,89,1,6,23.14,138.84,3937,2025-09-06
3938,2025-07-03,22,24,8,31.01,248.08,3938,2025-07-09
3939,2025-11-03,82,33,20,31.99,639.8,3939,2025-11-09
3940,2025-08-07,86,19,10,109.26,1092.6,3940,2025-08-09
3941,2025-03-28,14,34,8,53.76,430.08,3941,2025-04-04
3942,2025-06-28,98,32,14,42.21,590.94,3942,2025-07-02
3943,2025-05-03,91,32,11,42.21,464.31,3943,2025-05-09
3944,2025-08-15,47,25,3,42.79,128.37,3944,2025-08-17
3945,2025-07-20,71,50,6,47.86,287.16,3945,2025-07-28
3946,2025-11-18,82,39,11,56.36,619.96,3946,2025-11-26
3947,2025-12-06,59,41,16,116.24,1859.84,3947,2025-12-12
3948,2025-12-13,61,3,10,51.44,514.4,3948,2025-12-16
3949,2025-12-22,53,42,19,45.18,858.42,3949,2025-12-28
3950,2025-09-05,53,32,1,42.21,42.21,3950,2025-09-10
3951,2025-01-16,45,49,18,25.15,452.7,3951,2025-01-18
3952,2025-12-15,31,18,13,38.66,502.58,3952,2025-12-20
3953,2025-04-29,95,13,2,112.97,225.94,3953,2025-05-01
3954,2025-12-09,74,26,4,62.71,250.84,3954,2025-12-14
3955,2025-06-29,74,28,3,106.07,318.21,3955,2025-06-30
3956,2025-10-19,70,12,16,36.12,577.92,3956,2025-10-20
3957,2025-11-27,77,27,20,101.8,2036.0,3957,2025-11-28
3958,2025-01-07,72,5,17,110.76,1882.92,3958,2025-01-14
3959,2025-04-10,91,16,2,107.15,214.3,3959,2025-04-15
3960,2025-12-10,56,23,20,51.8,1036.0,3960,2025-12-18
3961,2025-03-01,84,24,8,31.01,248.08,3961,2025-03-04
3962,2025-09-29,47,4,17,70.86,1204.62,3962,2025-10-02
3963,2025-02-20,8,3,17,51.44,874.48,3963,2025-02-27
3964,2025-05-23,78,26,4,62.71,250.84,3964,2025-06-01
3965,2025-08-04,38,27,4,101.8,407.2,3965,2025-08-13
3966,2025-08-02,83,29,8,20.7,165.6,3966,2025-08-10
3967,2025-12-24,19,23,20,51.8,1036.0,3967,2025-12-30
3968,2025-07-10,75,45,14,48.48,678.72,3968,2025-07-11
3969,2025-04-04,50,14,8,100.81,806.48,3969,2025-04-07
3970,2025-02-04,55,20,10,73.93,739.3,3970,2025-02-06
3971,2025-01-31,53,36,12,52.32,627.84,3971,2025-02-08
3972,2025-05-01,9,40,11,117.18,1288.98,3972,2025-05-09
3973,2025-05-07,69,17,10,100.37,1003.7,3973,2025-05-12
3974,2025-04-01,81,19,2,109.26,218.52,3974,2025-04-08
3975,2025-03-31,96,35,6,114.29,685.74,3975,2025-04-06
3976,2025-08-02,38,31,16,61.74,987.84,3976,2025-08-11
3977,2025-03-02,37,13,5,112.97,564.85,3977,2025-03-06
3978,2025-04-03,51,19,2,109.26,218.52,3978,2025-04-04
3979,2025-08-17,84,39,7,56.36,394.52,3979,2025-08-21
3980,2025-11-26,81,15,15,83.34,1250.1,3980,2025-12-01
3981,2025-01-15,24,24,12,31.01,372.12,3981,2025-01-18
3982,2025-03-12,16,41,16,116.24,1859.84,3982,2025-03-16
3983,2025-04-07,47,37,2,71.88,143.76,3983,2025-04-14
3984,2025-12-19,65,41,4,116.24,464.96,3984,2025-12-20
3985,2025-05-30,43,10,1,27.7,27.7,3985,2025-05-31
3986,2025-05-06,66,19,13,109.26,1420.38,3986,2025-05-09
3987,2025-10-17,41,37,6,71.88,431.28,3987,2025-10-22
3988,2025-08-18,56,31,2,61.74,123.48,3988,2025-08-25
3989,2025-07-31,59,12,7,36.12,252.84,3989,2025-08-05
3990,2025-05-25,66,6,19,44.93,853.67,3990,2025-05-26
3991,2025-02-10,60,29,14,20.7,289.8,3991,2025-02-13
3992,2025-10-08,85,31,13,61.74,802.62,3992,2025-10-14
3993,2025-04-18,6,33,10,31.99,319.9,3993,2025-04-19
3994,2025-10-14,74,14,12,100.81,1209.72,3994,2025-10-20
3995,2025-08-02,65,31,1,61.74,61.74,3995,2025-08-06
3996,2025-06-08,53,28,15,106.07,1591.05,3996,2025-06-15
3997,2025-11-06,4,26,11,62.71,689.81,3997,2025-11-13
3998,2025-08-10,27,8,19,95.56,1815.64,3998,2025-08-13
3999,2025-12-16,69,4,12,70.86,850.32,3999,2025-12-20
4000,2025-05-27,21,14,16,100.81,1612.96,4000,2025-05-30
4001,2025-03-19,66,47,4,80.96,323.84,4001,2025-03-22
4002,2025-04-13,44,33,2,31.99,63.98,4002,2025-04-21
4003,2025-08-22,97,15,13,83.34,1083.42,4003,2025-08-26
4004,2025-07-14,16,37,7,71.88,503.16,4004,2025-07-15
4005,2025-02-20,75,46,9,23.69,213.21,4005,2025-02-22
4006,2025-10-26,41,46,17,23.69,402.73,4006,2025-11-01
4007,2025-09-03,22,18,11,38.66,425.26,4007,2025-09-12
4008,2025-04-18,39,43,18,69.72,1254.96,4008,2025-04-19
4009,2025-01-13,53,49,4,25.15,100.6,4009,2025-01-19
4010,2025-04-27,10,49,18,25.15,452.7,4010,2025-04-28
4011,2025-10-06,78,9,1,42.88,42.88,4011,2025-10-11
4012,2025-04-02,90,40,16,117.18,1874.88,4012,2025-04-07
4013,2025-04-19,94,24,20,31.01,620.2,4013,2025-04-27
4014,2025-08-19,53,23,1,51.8,51.8,4014,2025-08-21
4015,2025-08-27,54,17,8,100.37,802.96,4015,2025-08-31
4016,2025-06-16,21,32,2,42.21,84.42,4016,2025-06-25
4017,2025-12-30,74,29,13,20.7,269.1,4017,2026-01-05
4018,2025-05-23,70,25,9,42.79,385.11,4018,2025-05-27
4019,2025-04-04,55,7,7,61.04,427.28,4019,2025-04-08
4020,2025-08-07,10,34,16,53.76,860.16,4020,2025-08-11
4021,2025-11-16,98,42,9,45.18,406.62,4021,2025-11-24
4022,2025-03-12,15,14,19,100.81,1915.39,4022,2025-03-17
4023,2025-04-04,85,46,12,23.69,284.28,4023,2025-04-09
4024,2025-11-11,89,36,15,52.32,784.8,4024,2025-11-15
4025,2025-06-25,21,40,13,117.18,1523.34,4025,2025-06-30
4026,2025-04-21,52,46,19,23.69,450.11,4026,2025-04-30
4027,2025-01-01,74,11,15,48.98,734.7,4027,2025-01-06
4028,2025-02-20,82,39,17,56.36,958.12,4028,2025-02-23
4029,2025-02-10,58,34,19,53.76,1021.44,4029,2025-02-18
4030,2025-08-08,93,36,20,52.32,1046.4,4030,2025-08-15
4031,2025-09-23,59,46,6,23.69,142.14,4031,2025-09-27
4032,2025-11-30,31,17,1,100.37,100.37,4032,2025-12-05
4033,2025-04-18,80,46,7,23.69,165.83,4033,2025-04-19
4034,2025-08-19,65,43,12,69.72,836.64,4034,2025-08-24
4035,2025-10-13,74,16,19,107.15,2035.85,4035,2025-10-21
4036,2025-03-20,47,27,17,101.8,1730.6,4036,2025-03-25
4037,2025-06-20,10,14,10,100.81,1008.1,4037,2025-06-29
4038,2025-04-03,89,20,16,73.93,1182.88,4038,2025-04-09
4039,2025-09-17,9,30,3,71.07,213.21,4039,2025-09-18
4040,2025-08-15,51,30,11,71.07,781.77,4040,2025-08-23
4041,2025-01-28,36,40,8,117.18,937.44,4041,2025-02-02
4042,2025-07-25,69,30,16,71.07,1137.12,4042,2025-07-31
4043,2025-05-12,27,4,5,70.86,354.3,4043,2025-05-14
4044,2025-04-15,15,1,17,23.14,393.38,4044,2025-04-23
4045,2025-03-11,6,49,11,25.15,276.65,4045,2025-03-18
4046,2025-11-27,76,13,19,112.97,2146.43,4046,2025-11-28
4047,2025-03-10,9,23,6,51.8,310.8,4047,2025-03-14
4048,2025-06-21,50,36,3,52.32,156.96,4048,2025-06-23
4049,2025-08-01,27,37,1,71.88,71.88,4049,2025-08-10
4050,2025-10-17,82,17,14,100.37,1405.18,4050,2025-10-25
4051,2025-02-16,10,14,8,100.81,806.48,4051,2025-02-18
4052,2025-10-02,46,2,17,83.64,1421.88,4052,2025-10-04
4053,2025-12-01,36,1,16,23.14,370.24,4053,2025-12-09
4054,2025-08-05,75,14,3,100.81,302.43,4054,2025-08-14
4055,2025-04-01,97,27,10,101.8,1018.0,4055,2025-04-06
4056,2025-06-28,88,34,12,53.76,645.12,4056,2025-07-05
4057,2025-08-14,40,5,9,110.76,996.84,4057,2025-08-15
4058,2025-11-05,22,15,1,83.34,83.34,4058,2025-11-06
4059,2025-11-05,86,19,19,109.26,2075.94,4059,2025-11-07
4060,2025-09-24,65,14,16,100.81,1612.96,4060,2025-09-27
4061,2025-03-03,34,11,18,48.98,881.64,4061,2025-03-04
4062,2025-02-08,14,40,5,117.18,585.9,4062,2025-02-15
4063,2025-05-15,6,6,12,44.93,539.16,4063,2025-05-22
4064,2025-01-16,52,35,15,114.29,1714.35,4064,2025-01-17
4065,2025-09-09,26,37,1,71.88,71.88,4065,2025-09-14
4066,2025-12-02,91,39,6,56.36,338.16,4066,2025-12-09
4067,2025-06-23,70,40,3,117.18,351.54,4067,2025-06-24
4068,2025-07-07,69,42,9,45.18,406.62,4068,2025-07-12
4069,2025-12-15,31,23,6,51.8,310.8,4069,2025-12-17
4070,2025-03-21,43,21,19,100.74,1914.06,4070,2025-03-24
4071,2025-12-23,39,23,18,51.8,932.4,4071,2025-12-29
4072,2025-09-10,76,28,11,106.07,1166.77,4072,2025-09-16
4073,2025-08-18,100,6,1,44.93,44.93,4073,2025-08-25
4074,2025-07-27,61,16,2,107.15,214.3,4074,2025-07-29
4075,2025-06-19,72,18,8,38.66,309.28,4075,2025-06-24
4076,2025-01-05,27,22,9,109.61,986.49,4076,2025-01-13
4077,2025-02-17,40,15,5,83.34,416.7,4077,2025-02-19
4078,2025-01-07,61,7,12,61.04,732.48,4078,2025-01-11
4079,2025-03-20,37,31,2,61.74,123.48,4079,2025-03-26
4080,2025-02-14,9,14,8,100.81,806.48,4080,2025-02-21
4081,2025-06-29,15,40,2,117.18,234.36,4081,2025-07-06
4082,2025-11-12,53,47,10,80.96,809.6,4082,2025-11-21
4083,2025-02-11,22,48,3,70.27,210.81,4083,2025-02-13
4084,2025-04-03,75,49,4,25.15,100.6,4084,2025-04-05
4085,2025-11-01,28,12,17,36.12,614.04,4085,2025-11-09
4086,2025-04-05,72,34,11,53.76,591.36,4086,2025-04-08
4087,2025-07-27,74,29,7,20.7,144.9,4087,2025-08-03
4088,2025-04-23,89,10,15,27.7,415.5,4088,2025-05-01
4089,2025-08-03,64,28,8,106.07,848.56,4089,2025-08-08
4090,2025-11-28,14,30,18,71.07,1279.26,4090,2025-11-30
4091,2025-10-08,37,13,3,112.97,338.91,4091,2025-10-14
4092,2025-11-27,55,38,3,90.3,270.9,4092,2025-12-05
4093,2025-11-30,70,28,2,106.07,212.14,4093,2025-12-02
4094,2025-07-05,74,26,11,62.71,689.81,4094,2025-07-08
4095,2025-05-13,90,43,10,69.72,697.2,4095,2025-05-14
4096,2025-03-25,49,43,18,69.72,1254.96,4096,2025-04-03
4097,2025-08-30,33,19,15,109.26,1638.9,4097,2025-09-05
4098,2025-03-19,45,36,10,52.32,523.2,4098,2025-03-20
4099,2025-07-29,21,14,14,100.81,1411.34,4099,2025-08-03
4100,2025-01-29,32,22,16,109.61,1753.76,4100,2025-02-02
4101,2025-06-08,71,1,14,23.14,323.96,4101,2025-06-15
4102,2025-05-25,42,22,7,109.61,767.27,4102,2025-06-03
4103,2025-08-05,95,4,11,70.86,779.46,4103,2025-08-11
4104,2025-10-20,63,45,5,48.48,242.4,4104,2025-10-24
4105,2025-11-11,43,24,13,31.01,403.13,4105,2025-11-17
4106,2025-02-01,47,31,18,61.74,1111.32,4106,2025-02-03
4107,2025-06-07,72,16,9,107.15,964.35,4107,2025-06-15
4108,2025-11-08,10,8,17,95.56,1624.52,4108,2025-11-09
4109,2025-10-29,54,1,2,23.14,46.28,4109,2025-11-07
4110,2025-01-20,85,15,7,83.34,583.38,4110,2025-01-21
4111,2025-08-16,72,17,5,100.37,501.85,4111,2025-08-18
4112,2025-10-22,34,38,10,90.3,903.0,4112,2025-10-26
4113,2025-01-27,72,31,1,61.74,61.74,4113,2025-02-01
4114,2025-06-19,31,1,13,23.14,300.82,4114,2025-06-21
4115,2025-01-05,48,34,5,53.76,268.8,4115,2025-01-08
4116,2025-07-16,19,18,13,38.66,502.58,4116,2025-07-17
4117,2025-05-21,56,27,10,101.8,1018.0,4117,2025-05-25
4118,2025-11-13,13,49,16,25.15,402.4,4118,2025-11-17
4119,2025-07-11,26,33,7,31.99,223.93,4119,2025-07-19
4120,2025-05-22,64,9,19,42.88,814.72,4120,2025-05-31
4121,2025-05-08,86,27,15,101.8,1527.0,4121,2025-05-17
4122,2025-08-07,81,15,18,83.34,1500.12,4122,2025-08-11
4123,2025-06-24,9,4,19,70.86,1346.34,4123,2025-07-03
4124,2025-08-23,7,26,4,62.71,250.84,4124,2025-08-27
4125,2025-03-08,38,14,3,100.81,302.43,4125,2025-03-17
4126,2025-11-15,97,42,16,45.18,722.88,4126,2025-11-17
4127,2025-02-26,10,29,7,20.7,144.9,4127,2025-02-27
4128,2025-03-19,53,33,18,31.99,575.82,4128,2025-03-21
4129,2025-03-27,58,6,13,44.93,584.09,4129,2025-04-04
4130,2025-11-10,21,10,14,27.7,387.8,4130,2025-11-19
4131,2025-07-03,7,44,4,50.09,200.36,4131,2025-07-12
4132,2025-06-13,26,39,9,56.36,507.24,4132,2025-06-18
4133,2025-12-15,43,30,14,71.07,994.98,4133,2025-12-17
4134,2025-11-24,7,15,17,83.34,1416.78,4134,2025-11-26
4135,2025-10-28,3,13,2,112.97,225.94,4135,2025-11-01
4136,2025-06-24,12,10,2,27.7,55.4,4136,2025-06-26
4137,2025-09-25,54,24,7,31.01,217.07,4137,2025-09-29
4138,2025-07-05,2,8,20,95.56,1911.2,4138,2025-07-11
4139,2025-01-15,54,23,9,51.8,466.2,4139,2025-01-20
4140,2025-06-10,18,24,20,31.01,620.2,4140,2025-06-13
4141,2025-04-27,99,35,11,114.29,1257.19,4141,2025-04-29
4142,2025-07-21,91,12,19,36.12,686.28,4142,2025-07-22
4143,2025-08-19,7,33,12,31.99,383.88,4143,2025-08-26
4144,2025-07-11,91,1,13,23.14,300.82,4144,2025-07-20
4145,2025-04-04,23,7,1,61.04,61.04,4145,2025-04-12
4146,2025-03-25,67,1,16,23.14,370.24,4146,2025-03-28
4147,2025-01-07,81,11,6,48.98,293.88,4147,2025-01-15
4148,2025-07-19,32,46,10,23.69,236.9,4148,2025-07-20
4149,2025-05-26,8,48,19,70.27,1335.13,4149,2025-06-04
4150,2025-12-19,23,48,12,70.27,843.24,4150,2025-12-20
4151,2025-11-26,100,39,14,56.36,789.04,4151,2025-12-02
4152,2025-01-22,8,10,2,27.7,55.4,4152,2025-01-24
4153,2025-02-19,67,42,20,45.18,903.6,4153,2025-02-25
4154,2025-05-03,6,45,6,48.48,290.88,4154,2025-05-11
4155,2025-11-18,10,2,4,83.64,334.56,4155,2025-11-21
4156,2025-11-05,1,37,20,71.88,1437.6,4156,2025-11-14
4157,2025-03-01,94,9,7,42.88,300.16,4157,2025-03-06
4158,2025-12-23,6,5,15,110.76,1661.4,4158,2025-12-31
4159,2025-05-12,40,46,16,23.69,379.04,4159,2025-05-17
